Ni,Ti,Al,Ni3Ti,Laves,FCC,T_Ni3Ti
22.0,15.0,1.0,25.05648353947607,32.24930210021492,0.0,949.15
23.0,15.0,1.0,26.415045880984618,31.278320179928308,0.0,968.15
24.0,15.0,1.0,27.77594414006058,30.304530552071647,0.0,986.15
25.0,15.0,1.0,29.135555384496964,29.33349461715253,0.0,1004.15
21.0,1.0,2.0,4.677300880541928,0.0,27.413782158824013,874.15
22.0,1.0,2.0,4.677246260160833,0.0,29.039497632462457,872.15
23.0,1.0,2.0,4.677364411877686,0.0,30.669043943380224,870.15
24.0,1.0,2.0,4.677292871411573,0.0,32.298784584819174,868.15
25.0,1.0,2.0,4.677410887710641,0.0,33.93245369021091,867.15
21.0,2.0,2.0,9.35472150564982,0.0,21.427533335755548,885.15
22.0,2.0,2.0,9.3546120281884,0.0,23.044252736856823,886.15
23.0,2.0,2.0,9.354684148054579,0.0,24.664873517657437,886.15
24.0,2.0,2.0,9.354557823129252,0.0,26.285714285714285,886.15
25.0,2.0,2.0,9.35461293820284,0.0,27.910442889935705,896.15
21.0,3.0,2.0,14.031978368109705,0.0,15.484415686031895,885.15
22.0,3.0,2.0,14.032021330578495,0.0,17.08847061134442,885.15
23.0,3.0,2.0,14.031882461374012,0.0,18.69536051832178,885.15
24.0,3.0,2.0,14.031899932042752,0.0,20.307224909420622,886.15
25.0,3.0,2.0,14.03191738602166,0.0,21.92118181867714,897.15
21.0,4.0,2.0,18.709184724265075,0.0,9.60082819810411,884.15
22.0,4.0,2.0,18.709397692203993,0.0,11.187381813809612,884.15
23.0,4.0,2.0,18.70961045771628,0.0,12.778618420453656,885.15
24.0,4.0,2.0,18.709788968868583,0.0,14.374323180664126,885.6141
25.0,4.0,2.0,18.7099673098578,0.0,15.974146226990015,898.15
21.0,5.0,2.0,23.385941051363268,0.0,3.8049163418619303,883.15
22.0,5.0,2.0,23.385794443684137,0.0,5.36617855024862,883.15
23.0,5.0,2.0,23.387429188416263,0.0,6.934337188985311,884.15
24.0,5.0,2.0,23.387239379670294,0.0,8.508477851487656,886.15
25.0,5.0,2.0,23.38704975146135,0.0,10.088409789944752,900.15
21.0,6.0,2.0,26.614954477547805,1.0353226434656675,0.0,882.15
22.0,6.0,2.0,27.976795361996743,0.06257173771594424,0.0,882.15
23.0,6.0,2.0,28.06398339763826,0.0,1.2030683678241554,883.15
24.0,6.0,2.0,28.063441747679185,0.0,2.7448087471606057,846.15
25.0,6.0,2.0,28.064725722378775,0.0,4.295215290046577,901.15
21.0,7.0,2.0,26.290195848588688,4.612964139909118,0.0,881.15
22.0,7.0,2.0,27.650748203177343,3.640144844226551,0.0,881.15
23.0,7.0,2.0,29.010010960638677,2.667332722172512,0.0,882.15
24.0,7.0,2.0,30.37164386568147,1.6944363157509694,0.0,888.15
25.0,7.0,2.0,31.73198737155382,0.7215837109862728,0.0,902.15
21.0,8.0,2.0,25.96239928379588,8.191034239840322,0.0,880.15
22.0,8.0,2.0,27.323536638587044,7.218247230239442,0.0,880.15
23.0,8.0,2.0,28.683386729030886,6.245463809447006,0.0,881.15
24.0,8.0,2.0,30.0437833183725,5.272500778573653,0.0,889.15
25.0,8.0,2.0,31.404668127859896,4.2995336266706214,0.0,903.15
21.0,9.0,2.0,25.63523038815756,11.770045496975444,0.0,878.15
22.0,9.0,2.0,26.99510899610446,10.79712527251322,0.0,879.15
23.0,9.0,2.0,28.355488161960025,9.824187161642437,0.0,879.15
24.0,9.0,2.0,29.716468740366693,8.85126902808156,0.0,889.15
25.0,9.0,2.0,31.07794337193393,7.878336591825281,0.0,905.15
21.0,10.0,2.0,25.305016647310758,15.349759170744903,0.0,876.15
22.0,10.0,2.0,26.66541571925796,14.376881020184404,0.0,877.15
23.0,10.0,2.0,28.02641934084039,13.404027625569098,0.0,878.15
24.0,10.0,2.0,29.387926138713215,12.430964104090968,0.0,890.15
25.0,10.0,2.0,30.74814735890719,11.458084569345909,0.0,906.15
21.0,11.0,2.0,24.97543565986362,18.930672334746053,0.0,874.15
22.0,11.0,2.0,26.33639759060565,17.95787429359012,0.0,875.15
23.0,11.0,2.0,27.69612718338601,16.98491981052151,0.0,876.15
24.0,11.0,2.0,29.056367585876806,16.011928868598357,0.0,891.15
25.0,11.0,2.0,30.417166535412786,15.038934561967777,0.0,907.15
21.0,12.0,2.0,24.64280306807145,22.513839188445615,0.0,872.15
22.0,12.0,2.0,26.002524767824713,21.539886902213233,0.0,873.15
23.0,12.0,2.0,27.364611215542894,20.56680938668516,0.0,874.15
24.0,12.0,2.0,28.725416803419247,19.59464692020902,0.0,891.15
25.0,12.0,2.0,30.084943337320336,18.621555224227187,0.0,908.15
21.0,13.0,2.0,24.307154548228702,26.097409863049165,0.0,870.15
22.0,13.0,2.0,25.667379598084146,25.123900332557547,0.0,871.15
23.0,13.0,2.0,27.028175598147126,24.151304569550252,0.0,874.15
24.0,13.0,2.0,28.389541744926284,23.177774453475468,0.0,891.15
25.0,13.0,2.0,29.751422316243392,22.20511627735259,0.0,909.15
21.0,14.0,2.0,23.968390400047422,29.68494135255892,0.0,867.15
22.0,14.0,2.0,25.32915871273068,28.711934514496683,0.0,868.15
23.0,14.0,2.0,26.690503421906868,27.73798816305229,0.0,873.15
24.0,14.0,2.0,28.050573904679105,26.76495343094183,0.0,892.15
25.0,14.0,2.0,29.413015462726193,25.792781349323008,0.0,910.15
21.0,15.0,2.0,23.626590768671296,33.272785633311,0.0,863.15
22.0,15.0,2.0,24.987899210156876,32.30029987704485,0.0,865.15
23.0,15.0,2.0,26.347935855918646,31.328722660818986,0.0,872.15
24.0,15.0,2.0,27.70850394459411,30.35429088092847,0.0,891.15
25.0,15.0,2.0,29.0696490048687,29.38262413908689,0.0,911.15
21.0,1.0,3.0,4.677402208936185,0.0,26.74843567288976,852.15
22.0,1.0,3.0,4.677389806910197,0.0,28.351591983292423,849.15
23.0,1.0,3.0,4.677368851843646,0.0,29.958672011045213,847.15
24.0,1.0,3.0,4.6773479166437895,0.0,31.567888897429984,845.15
25.0,1.0,3.0,4.677327001282387,0.0,33.179239605076134,844.15
21.0,2.0,3.0,9.354599461003533,0.0,20.82369528341374,871.15
22.0,2.0,3.0,9.354574713656064,0.0,22.41391332430538,872.15
23.0,2.0,3.0,9.354549989729142,0.0,24.00629456818382,873.15
24.0,2.0,3.0,9.354708610606979,0.0,25.604502374012355,874.15
25.0,2.0,3.0,9.35468384675711,0.0,27.204863783284587,874.15
21.0,3.0,3.0,14.032039188428822,0.0,14.959528091292565,870.15
22.0,3.0,3.0,14.03202773065535,0.0,16.53013925979294,870.15
23.0,3.0,3.0,14.032042061405683,0.0,18.10609776484485,871.15
24.0,3.0,3.0,14.03200484755006,0.0,19.68766353595725,872.15
25.0,3.0,3.0,14.03199342218764,0.0,21.271441208966678,873.15
21.0,4.0,3.0,18.708767225216132,0.0,9.182177495699452,868.15
22.0,4.0,3.0,18.709154838828447,0.0,10.725870289574933,869.15
23.0,4.0,3.0,18.709542087269487,0.0,12.276940967788233,1251.15
24.0,4.0,3.0,18.709928971055064,0.0,13.8348273566271,870.15
25.0,4.0,3.0,18.708442789151785,0.0,15.399123863237365,871.15
21.0,5.0,3.0,23.380442261892682,0.0,2.9829710539277627,828.15
22.0,5.0,3.0,23.38604397306447,0.0,5.045802202341002,1374.15
23.0,5.0,3.0,23.386111351727926,0.0,6.557658034564043,1357.15
24.0,5.0,3.0,23.386135586163956,0.0,8.080605257873822,1339.55
25.0,5.0,3.0,23.386159797753265,0.0,9.61334857917249,869.15
21.0,6.0,3.0,26.612934518101344,1.037429578180461,0.0,863.15
22.0,6.0,3.0,27.97452059905034,0.06380008015410273,0.0,864.15
23.0,6.0,3.0,28.042576129013202,0.0,0.9347586909649408,865.15
24.0,6.0,3.0,28.025743312311107,0.0,2.160283117391128,866.15
25.0,6.0,3.0,28.018095942429376,0.0,3.382015820117627,867.15
21.0,7.0,3.0,26.28198959158443,4.618641872034231,0.0,860.15
22.0,7.0,3.0,27.644126270614244,3.644940203668248,0.0,861.15
23.0,7.0,3.0,29.004934925181058,2.671220085829609,0.0,863.15
24.0,7.0,3.0,30.366314108665243,1.697527042486227,0.0,864.15
25.0,7.0,3.0,31.728263017990304,0.7237132560076993,0.0,865.15
21.0,8.0,3.0,25.948026092614317,8.201303889238002,0.0,857.15
22.0,8.0,3.0,27.310659680276295,7.227504835876646,0.0,858.15
23.0,8.0,3.0,28.672016356494538,6.253692341597388,0.0,860.15
24.0,8.0,3.0,30.033949006149328,5.27986642528442,0.0,861.15
25.0,8.0,3.0,31.396456820389474,4.306027105786577,0.0,863.15
21.0,9.0,3.0,25.614651372637848,11.785413239559004,0.0,853.15
22.0,9.0,3.0,26.97601740005085,10.811563165190991,0.0,855.15
23.0,9.0,3.0,28.337918126659012,9.837674202051192,0.0,857.15
24.0,9.0,3.0,29.70034522780956,8.863751821623648,0.0,858.15
25.0,9.0,3.0,31.06155231780225,7.8898307283462366,0.0,860.15
21.0,10.0,3.0,25.276390787283702,15.37151199010665,0.0,849.15
22.0,10.0,3.0,26.638239656794045,14.397586554296952,0.0,851.15
23.0,10.0,3.0,28.000676282009596,13.423640515237711,0.0,853.15
24.0,10.0,3.0,29.36184278944006,12.449673901739686,0.0,855.15
25.0,10.0,3.0,30.725396295058843,11.475665441585923,0.0,856.15
21.0,11.0,3.0,24.935040745052387,18.959720605355066,0.0,844.15
22.0,11.0,3.0,26.297416802420294,17.985943681638354,0.0,846.15
23.0,11.0,3.0,27.660386136310773,17.011956268899745,0.0,849.15
24.0,11.0,3.0,29.022033904610268,16.03791483298799,0.0,851.15
25.0,11.0,3.0,30.38432649904439,15.063880894481255,0.0,853.15
21.0,12.0,3.0,24.59063798349679,22.55152355242464,0.0,838.15
22.0,12.0,3.0,25.953537983015888,21.576978588983824,0.0,841.15
23.0,12.0,3.0,27.31512200940885,20.603299808393412,0.0,844.15
24.0,12.0,3.0,28.677300723220174,19.62866500486245,0.0,846.15
25.0,12.0,3.0,30.040073293905582,18.65493765548885,0.0,848.15
21.0,13.0,3.0,24.241257787361587,26.147222710132635,0.0,832.15
22.0,13.0,3.0,25.602761243231836,25.173184712305126,0.0,835.15
23.0,13.0,3.0,26.964865773065007,24.198185416122165,0.0,838.15
24.0,13.0,3.0,28.32757053902808,23.224092149973224,0.0,841.15
25.0,13.0,3.0,29.689009582996057,22.250903651535552,0.0,844.15
21.0,14.0,3.0,23.88501057438566,29.746776216054354,0.0,824.15
22.0,14.0,3.0,25.24515581096906,28.773304300001122,0.0,828.15
23.0,14.0,3.0,26.607779269492116,27.798865382961296,0.0,832.15
24.0,14.0,3.0,27.96913956348331,26.825329779797926,0.0,835.15
25.0,14.0,3.0,29.331051759470807,25.852647939578148,0.0,838.15
21.0,15.0,3.0,23.51812034994123,33.35389091236285,0.0,815.15
22.0,15.0,3.0,24.878772662204803,32.38100234585204,0.0,820.15
23.0,15.0,3.0,26.240038954593555,31.40714105121218,0.0,824.15
24.0,15.0,3.0,27.601866706102363,30.43412335760001,0.0,828.15
25.0,15.0,3.0,28.964355879876507,29.46019272148938,0.0,831.15
21.0,1.0,4.0,4.677392172368642,0.0,25.946414449986015,817.15
22.0,1.0,4.0,4.677237825150126,0.0,27.52808156797702,815.15
23.0,1.0,4.0,4.677268648293598,0.0,29.113818656157196,813.15
24.0,1.0,4.0,4.677299442592997,0.0,30.701770608709154,811.15
25.0,1.0,4.0,4.677321561929268,0.0,32.29557167468926,809.15
21.0,2.0,4.0,9.354635859251962,0.0,20.05227317836877,1019.15
22.0,2.0,4.0,9.35469755851553,0.0,21.617001394286394,1003.15
23.0,2.0,4.0,9.354591212685046,0.0,23.185864980466867,987.15
24.0,2.0,4.0,9.354652875155828,0.0,24.758775138974045,854.15
25.0,2.0,4.0,9.35471447985751,0.0,26.337617709247514,855.15
21.0,3.0,4.0,13.995210199414004,0.0,10.558184557816682,1154.55
22.0,3.0,4.0,14.027314022114181,0.0,15.286232678029558,1138.75
23.0,3.0,4.0,14.031889814935125,0.0,17.299946169695396,1122.15
24.0,3.0,4.0,14.032008490079445,0.0,18.855917266253787,1105.15
25.0,3.0,4.0,14.031941606055998,0.0,20.41785199004514,1088.75
21.0,4.0,4.0,18.544006401607845,0.0,7.504768639565286,842.15
22.0,4.0,4.0,18.551903217166156,0.0,8.7129103300497,844.15
23.0,4.0,4.0,18.56481249082022,0.0,9.923642833637311,846.15
24.0,4.0,4.0,18.58235554283633,0.0,0.3983884575502027,1220.55
25.0,4.0,4.0,18.613627456261415,0.0,5.126223835324842,1204.03
21.0,5.0,4.0,23.22620809459727,0.0,3.078437147021655,838.15
22.0,5.0,4.0,23.19117066227485,0.0,4.315927535043857,840.15
23.0,5.0,4.0,23.171063265587346,0.0,5.539044256488753,842.15
24.0,5.0,4.0,23.162142442336616,0.0,6.751157734860104,844.15
25.0,5.0,4.0,23.164349487541557,0.0,7.956175454459198,846.15
21.0,6.0,4.0,26.605059273779517,1.0420423784187438,0.0,833.15
22.0,6.0,4.0,27.969822671809432,0.06737090384568734,0.0,835.15
23.0,6.0,4.0,27.98294500772175,0.0,0.9938860165476695,838.15
24.0,6.0,4.0,27.899060026323735,0.0,2.286175563667277,840.15
25.0,6.0,4.0,27.837666100807418,0.0,3.551310265407241,842.15
21.0,7.0,4.0,26.267960119372624,4.628680842788652,0.0,828.15
22.0,7.0,4.0,27.631320730032055,3.653898270238952,0.0,830.15
23.0,7.0,4.0,28.99346712921708,2.6790935057996275,0.0,833.15
24.0,7.0,4.0,30.358029809053257,1.7041613916368836,0.0,835.15
25.0,7.0,4.0,31.721324173045083,0.7292395728931618,0.0,837.15
21.0,8.0,4.0,25.92584268821192,8.217497649575051,0.0,821.15
22.0,8.0,4.0,27.289762314369526,7.242700671854554,0.0,824.15
23.0,8.0,4.0,28.652367614011652,6.267670332178856,0.0,827.15
24.0,8.0,4.0,30.015579149748735,5.292796373218825,0.0,830.15
25.0,8.0,4.0,31.379396078416715,4.317704701675151,0.0,832.15
21.0,9.0,4.0,25.580662467313704,11.809273341862095,0.0,814.15
22.0,9.0,4.0,26.945086098278033,10.834283314333714,0.0,818.15
23.0,9.0,4.0,28.30819860155063,9.859424165699947,0.0,821.15
24.0,9.0,4.0,29.671922942915263,8.884343190256219,0.0,824.15
25.0,9.0,4.0,31.03438591235478,7.9092279318835015,0.0,827.15
21.0,10.0,4.0,25.230529899370975,15.404733096352855,0.0,806.15
22.0,10.0,4.0,26.593527111838917,14.429725557654677,0.0,810.15
23.0,10.0,4.0,27.9571426426201,13.454867628729748,0.0,814.15
24.0,10.0,4.0,29.321375635565396,12.47978386086043,0.0,817.15
25.0,10.0,4.0,30.68429235030577,11.504640525694953,0.0,820.15
21.0,11.0,4.0,24.875378474959962,19.00419450931392,0.0,797.15
22.0,11.0,4.0,26.236988718226517,18.02995933445436,0.0,801.15
23.0,11.0,4.0,27.601052829479222,17.055085542395187,0.0,806.15
24.0,11.0,4.0,28.963910212442094,16.0802037038777,0.0,810.15
25.0,11.0,4.0,30.327334609337875,15.105251591405564,0.0,813.15
21.0,12.0,4.0,24.50953598872154,22.61157361248019,0.0,786.15
22.0,12.0,4.0,25.871585903913612,21.636580798547136,0.0,791.15
23.0,12.0,4.0,27.234313389497945,20.662526503696395,0.0,796.15
24.0,12.0,4.0,28.597617555330952,19.687447652281282,0.0,801.15
25.0,12.0,4.0,29.961546276159446,18.71270327421042,0.0,805.15
21.0,13.0,4.0,24.131070050516108,26.226469233499206,0.0,774.15
22.0,13.0,4.0,25.493655361101936,25.25213453464786,0.0,780.15
23.0,13.0,4.0,26.854941071519505,24.278647125055873,0.0,785.15
24.0,13.0,4.0,28.21685961132068,23.304170130621742,0.0,790.15
25.0,13.0,4.0,29.57941010764885,22.330589195167956,0.0,795.15
21.0,14.0,4.0,23.7342998731322,29.856474890196015,0.0,759.15
22.0,14.0,4.0,25.095437880334124,28.88271534943493,0.0,766.15
23.0,14.0,4.0,26.455326294950915,27.909849768504092,0.0,773.15
24.0,14.0,4.0,27.815854961803232,26.93787691691873,0.0,779.15
25.0,14.0,4.0,29.175135741098273,25.964908307525064,0.0,784.15
21.0,15.0,4.0,23.30773673695473,33.50723869220645,0.0,742.15
22.0,15.0,4.0,24.618261730395396,32.5530420759142,0.049938766664079794,750.15
23.0,15.0,4.0,25.71000985717502,31.6735061460716,0.3383603033966576,758.15
24.0,15.0,4.0,26.800708028865795,30.794717015386013,0.6267681810617407,765.15
25.0,15.0,4.0,27.890456946056403,29.914901499714574,0.915177474415633,772.15
21.0,1.0,5.0,4.609575417593664,0.0,18.133491507790527,
22.0,1.0,5.0,4.641476474669848,0.0,22.862315520153214,
23.0,1.0,5.0,4.673534893546223,0.0,27.588811183582056,
24.0,1.0,5.0,4.677348530854394,0.0,29.541738683608166,
25.0,1.0,5.0,4.677227767152761,0.0,31.126733205833133,
21.0,2.0,5.0,9.102835370824673,0.0,16.46910216068413,819.15
22.0,2.0,5.0,9.133091557580343,0.0,17.678727979798737,822.15
23.0,2.0,5.0,9.164613276013151,0.0,3.2457927336184365,973.35
24.0,2.0,5.0,9.1966844025056,0.0,7.973641411655498,828.55
25.0,2.0,5.0,9.228708628040055,0.0,12.701586879946724,831.349
21.0,3.0,5.0,13.594213997980228,0.0,12.176620977823829,814.15
22.0,3.0,5.0,13.615119488311967,0.0,13.361264285218422,816.15
23.0,3.0,5.0,13.642032380205805,0.0,14.544462302171496,819.15
24.0,3.0,5.0,13.67339364242681,0.0,15.728601581332924,822.15
25.0,3.0,5.0,13.707911062146701,0.0,16.91670367101913,824.15
21.0,4.0,5.0,18.159205850833818,0.0,7.902009814059298,807.15
22.0,4.0,5.0,18.140287445314733,0.0,9.118909451719109,810.15
23.0,4.0,5.0,18.135132546052542,0.0,10.321367592006476,813.15
24.0,4.0,5.0,18.141588766622792,0.0,11.512371697266568,816.15
25.0,4.0,5.0,18.158172772874586,0.0,12.69458201109833,819.15
21.0,5.0,5.0,22.9771640658395,0.0,3.3629665059156504,800.15
22.0,5.0,5.0,22.86685501220607,0.0,4.68517371770379,803.15
23.0,5.0,5.0,22.784824415187625,0.0,5.974361193367173,807.15
24.0,5.0,5.0,22.727315465142738,0.0,7.2354701071677745,810.15
25.0,5.0,5.0,22.688612838773825,0.0,8.472282525952533,813.15
21.0,6.0,5.0,26.58757850662945,1.0544124026329191,0.0,792.15
22.0,6.0,5.0,27.95152831348241,0.07874763881505276,0.0,796.15
23.0,6.0,5.0,27.870841797029573,0.0,1.1182254314129692,799.15
24.0,6.0,5.0,27.662155188325656,0.0,2.5609200251628237,803.15
25.0,6.0,5.0,27.498790444796278,0.0,3.947009245331682,806.15
21.0,7.0,5.0,26.238587914381732,4.649651568931547,0.0,782.15
22.0,7.0,5.0,27.603018035708892,3.673982659134165,0.0,787.15
23.0,7.0,5.0,28.966141999773527,2.698259917714113,0.0,791.15
24.0,7.0,5.0,30.331783951828324,1.722397869097385,0.0,795.15
25.0,7.0,5.0,31.696229072663744,0.7465489575692896,0.0,799.15
21.0,8.0,5.0,25.88262004767851,8.249328338441746,0.0,772.15
22.0,8.0,5.0,27.245632415626858,7.273886024864688,0.0,777.15
23.0,8.0,5.0,28.60923396814895,6.298190066632012,0.0,782.15
24.0,8.0,5.0,29.97347279639049,5.32244533960111,0.0,786.15
25.0,8.0,5.0,31.33834802298725,4.3468407644033835,0.0,790.15
21.0,9.0,5.0,25.515956710990338,11.85539757707373,0.0,760.15
22.0,9.0,5.0,26.881333459607916,10.88019698835117,0.0,766.15
23.0,9.0,5.0,28.24351750878468,9.904731612746879,0.0,771.15
24.0,9.0,5.0,29.608238682598014,8.929402725789787,0.0,776.15
25.0,9.0,5.0,30.971651878178925,7.954005943137303,0.0,781.15
21.0,10.0,5.0,25.140449438202246,15.470315821439415,0.0,746.15
22.0,10.0,5.0,26.50245389578484,14.495722993392409,0.0,753.15
23.0,10.0,5.0,27.86510973486903,13.520883188398102,0.0,759.15
24.0,10.0,5.0,29.228360664437723,12.546152038271128,0.0,765.15
25.0,10.0,5.0,30.590419536038038,11.571578777860925,0.0,770.15
21.0,11.0,5.0,24.744607968003283,19.098799742992163,0.0,731.15
22.0,11.0,5.0,26.10513115268053,18.124815930229243,0.0,738.15
23.0,11.0,5.0,27.466360260951312,17.15137645170786,0.0,745.15
24.0,11.0,5.0,28.82634901048835,16.17806463860282,0.0,752.15
25.0,11.0,5.0,30.186939295960656,15.204661718050305,0.0,758.15
21.0,12.0,5.0,23.871401345312826,22.902303938647947,0.4831207601988458,712.15
22.0,12.0,5.0,24.96046404083194,22.022147749352484,0.7715363930645078,721.15
23.0,12.0,5.0,26.0504841072074,21.14473759296951,1.0599570105191076,729.15
24.0,12.0,5.0,27.141363247456983,20.26428367715562,1.3483601102766423,737.15
25.0,12.0,5.0,28.231247268097075,19.386533381478174,1.636785191660807,744.15
21.0,13.0,5.0,21.1990213782701,27.331615850926088,2.8839974752627233,690.15
22.0,13.0,5.0,22.289187628300063,26.451970746156,3.172406694761641,701.15
23.0,13.0,5.0,23.380225876758473,25.573074636874914,3.460928807669446,711.15
24.0,13.0,5.0,24.470271001110206,24.69497854804647,3.7491882915942236,720.15
25.0,13.0,5.0,25.561227791672852,23.815777952893793,4.0377565354438625,728.15
21.0,14.0,5.0,18.527975981298418,31.761371449525583,5.285031092912038,664.15
22.0,14.0,5.0,19.618960349731783,30.8821564247943,5.573373040872038,677.15
23.0,14.0,5.0,20.70914461482098,30.0037399726753,5.861834723738141,689.15
24.0,14.0,5.0,21.798297562306054,29.12415817450463,6.150213519941561,699.15
25.0,14.0,5.0,22.888408048880457,28.24543175514017,6.438532442402463,709.15
21.0,15.0,5.0,15.856856747714607,36.191339710813594,7.685877534780603,633.15
22.0,15.0,5.0,16.947156290271387,35.31263025463945,7.974356326981686,648.15
23.0,15.0,5.0,18.03742372207602,34.43280567070106,8.262764906326026,662.15
24.0,15.0,5.0,19.127431521961302,33.55371364059226,8.551087033347406,675.15
25.0,15.0,5.0,20.218548976852443,32.67542059126224,8.839528991249258,687.15
21.0,1.0,6.0,4.128427360282791,0.0,21.126055026795083,679.15
22.0,1.0,6.0,4.17546829712541,0.0,22.297253891296872,678.15
23.0,1.0,6.0,4.223976914113477,0.0,23.47493205867411,678.15
24.0,1.0,6.0,4.2728185689691625,0.0,24.662856021021472,679.15
25.0,1.0,6.0,4.321041231122214,0.0,25.859076054552176,680.15
21.0,2.0,6.0,8.502545519261316,0.0,17.013989469558847,780.15
22.0,2.0,6.0,8.539149358944032,0.0,18.174007664285377,784.15
23.0,2.0,6.0,8.58196180204174,0.0,19.329748215795576,787.539
24.0,2.0,6.0,8.629823599478174,0.0,20.485526838214444,788.15
25.0,2.0,6.0,8.681815432994679,0.0,21.64028483309144,786.15
21.0,3.0,6.0,12.924170337515855,0.0,12.924928842729633,771.15
22.0,3.0,6.0,12.926037824539325,0.0,14.115399341160058,775.15
23.0,3.0,6.0,12.940193544964723,0.0,15.292249865488522,779.15
24.0,3.0,6.0,12.96515470281796,0.0,16.45782717293122,783.15
25.0,3.0,6.0,12.999721759013022,0.0,17.614168712463492,787.15
21.0,4.0,6.0,17.51920611556906,0.0,8.659227956887138,761.15
22.0,4.0,6.0,17.44854451502185,0.0,9.93363277052809,766.15
23.0,4.0,6.0,17.400717637526636,0.0,11.180686404544911,770.15
24.0,4.0,6.0,17.372659545413168,0.0,12.404029982095711,774.15
25.0,4.0,6.0,17.36244736857072,0.0,13.606729239851449,779.15
21.0,5.0,6.0,22.545134972160984,0.0,3.8807230726211284,750.15
22.0,5.0,6.0,22.316191359867364,0.0,5.34470596511776,755.15
23.0,5.0,6.0,22.13876973893014,0.0,6.748818372385168,760.15
24.0,5.0,6.0,22.00140191975624,0.0,8.103400130313949,765.15
25.0,5.0,6.0,21.898336880839857,0.0,9.416113970846522,769.15
21.0,6.0,6.0,26.533734441652264,1.0925756221910192,0.0,737.15
22.0,6.0,6.0,27.89849138669785,0.11677184937480718,0.0,743.15
23.0,6.0,6.0,27.642155715066135,0.0,1.4005143169311536,749.15
24.0,6.0,6.0,27.212864609196778,0.0,3.104089254695137,754.15
25.0,6.0,6.0,26.888611658387784,0.0,4.684730600415339,759.15
21.0,7.0,6.0,26.155451962469872,4.707676044109537,0.0,722.15
22.0,7.0,6.0,27.51875368350382,3.7324264682040904,0.0,729.15
23.0,7.0,6.0,28.88266963563988,2.757294065612274,0.0,736.15
24.0,7.0,6.0,30.245343242341953,1.782211423943595,0.0,742.15
25.0,7.0,6.0,31.60868091136617,0.8071594281295357,0.0,748.15
21.0,8.0,6.0,25.75863558353496,8.335531169133978,0.0,705.15
22.0,8.0,6.0,27.120424849086877,7.361694811645143,0.0,713.15
23.0,8.0,6.0,28.482940213894146,6.387801045220988,0.0,721.15
24.0,8.0,6.0,29.844166006622707,5.4140145623192835,0.0,728.15
25.0,8.0,6.0,31.204096193394044,4.440531558926657,0.0,735.15
21.0,9.0,6.0,24.211948823569944,12.372614025281953,1.2047210333289946,686.15
22.0,9.0,6.0,25.303062770728424,11.493617314374054,1.4931389956071206,695.15
23.0,9.0,6.0,26.393090865974887,10.614417233057056,1.7815575385062594,704.15
24.0,9.0,6.0,27.482179688381102,9.735462276756273,2.0700043391909224,712.15
25.0,9.0,6.0,28.574103512579864,8.856348017486471,2.3583427593164377,720.15
21.0,10.0,6.0,21.54075028373363,16.802398699426398,3.6057176160240485,663.15
22.0,10.0,6.0,22.630937507185948,15.923288595233897,3.8940159278876,674.15
23.0,10.0,6.0,23.7220545195446,15.04420710684789,4.182436677341752,685.15
24.0,10.0,6.0,24.812138036662997,14.16512707605418,4.470779686976499,694.15
25.0,10.0,6.0,25.901282338329878,13.286104397381356,4.759252986732649,703.15
21.0,11.0,6.0,18.869598276517554,21.23247428025023,6.0064592189798125,637.15
22.0,11.0,6.0,19.960003224308213,20.353445595556597,6.294886016866203,650.15
23.0,11.0,6.0,21.05022857329213,19.473331837007965,6.583447955693423,662.15
24.0,11.0,6.0,22.14134642856458,18.594934354464797,6.871736658530085,673.15
25.0,11.0,6.0,23.231477204556214,17.71579820948387,7.160147887202467,683.15
21.0,12.0,6.0,16.19849268940902,25.66158781074579,8.407516168300324,606.15
22.0,12.0,6.0,17.288758520204368,24.78307838395799,8.695894539764797,621.15
23.0,12.0,6.0,18.379192612816517,23.903440935002855,8.984204630823353,635.15
24.0,12.0,6.0,19.469794739429695,23.024597468043268,9.272638581612586,648.15
25.0,12.0,6.0,20.55902898419969,22.146546908563195,9.561196224509972,660.15
21.0,13.0,6.0,13.527287435356659,30.090813663459777,10.808270495671184,569.15
22.0,13.0,6.0,14.617589699458444,29.212847184119482,11.096800525192085,587.15
23.0,13.0,6.0,15.70787221718691,28.333747063000448,11.385263141689904,603.15
24.0,13.0,6.0,16.798327360996502,27.453514830822257,11.673658436190246,619.15
25.0,13.0,6.0,17.88853598701868,26.57594610598848,11.961963501572678,633.15
21.0,14.0,6.0,10.85604936795057,34.52207109278096,13.209283304365607,525.15
22.0,14.0,6.0,11.946373687397084,33.64274062619306,13.497780674320223,546.15
23.0,14.0,6.0,13.036657287129474,32.76413676136144,13.78618509809968,566.15
24.0,14.0,6.0,14.12694835029561,31.884460010056,14.074549261885636,584.15
25.0,14.0,6.0,15.217387118328146,31.005512904201016,14.363012129159472,601.15
21.0,15.0,6.0,8.18479348678694,38.951378879971564,15.61011140005487,474.15
22.0,15.0,6.0,9.27512330396697,38.072634437050276,15.89858369413664,498.15
23.0,15.0,6.0,10.365421699072886,37.19267496559272,16.186959400377177,521.15
24.0,15.0,6.0,11.455897447770754,36.31350667191467,16.47546170884366,542.15
25.0,15.0,6.0,12.54616460151391,35.435128489465306,16.763897594137216,562.15
